WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,57.51,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,57.51,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,57.73,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,57.73,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,57.95,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,57.95,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,58.14,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,58.14,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,58.95,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,58.95,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,FMLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.22,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.22,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.42,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.42,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.48,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.48,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.54,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.54,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.6,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.6,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.63,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,59.63,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.06,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.06,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.22,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.22,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.29,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.29,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.35,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.35,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.53,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.53,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.58,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.58,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.68,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.68,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.7,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,60.7,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
